PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
10, 17757.00, 20000
10, 17663.60, 20000
10, 19518.00, 20000
10, 19083.20, 20000
10, 18155.00, 20000
10, 15976.00, 20000
10, 17088.80, 20000
10, 16740.20, 20000
10, 17002.20, 20000
10, 16658.20, 20000
10, 17779.20, 20000
10, 19786.60, 20000
10, 17548.20, 20000
10, 16857.00, 20000
10, 17068.80, 20000
10, 16877.00, 20000
10, 16985.20, 20000
10, 18215.00, 20000
10, 17201.20, 20000
10, 17060.60, 20000
10, 17179.00, 20000
10, 17446.60, 20000
10, 17200.00, 20000
10, 18707.00, 20000
10, 17472.40, 20000
10, 17581.00, 20000
10, 17982.80, 20000
10, 18777.40, 20000
10, 18156.40, 20000
10, 18632.00, 20000
10, 18432.00, 20000
10, 19373.20, 20000
10, 19525.40, 20000
10, 18878.80, 20000
10, 19225.20, 20000
10, 19543.00, 20000
10, 19449.20, 20000
10, 18837.20, 20000
10, 18554.00, 20000
10, 19787.80, 20000
10, 20767.00, 20000
1, 5624.00, 20000
10, 18808.40, 20000
10, 19197.00, 20000
10, 19856.00, 20000
10, 19452.00, 20000
10, 19203.00, 20000
10, 19970.20, 20000
10, 21223.40, 20000
1, 5073.20, 20000
10, 20139.60, 5000
1, 5915.40, 5000
1, 5389.20, 5000
1, 5490.80, 5000
1, 6484.40, 5000
1, 6210.00, 5000
1, 5894.60, 5000
1, 5492.80, 5000
1, 5720.40, 5000
1, 5516.40, 5000
1, 6277.60, 5000
1, 5139.80, 5000
1, 5783.20, 5000
1, 5933.80, 5000
1, 6292.80, 5000
1, 6075.40, 5000
1, 6303.00, 5000
1, 5538.60, 5000
1, 6718.40, 5000
1, 5666.20, 5000
1, 5550.20, 5000
1, 6138.40, 5000
1, 5484.40, 5000
1, 6138.80, 5000
1, 5600.20, 5000
1, 6294.40, 5000
1, 5990.40, 5000
1, 6173.80, 5000
1, 5693.60, 5000
1, 5253.60, 5000
1, 5256.60, 5000
1, 5723.60, 5000
1, 4945.00, 5000
10, 20048.60, 5000
1, 5814.00, 5000
1, 5781.00, 5000
1, 5677.60, 5000
1, 6352.20, 5000
1, 6343.20, 5000
1, 6422.20, 5000
1, 6509.00, 5000
1, 6468.00, 5000
1, 6400.80, 5000
1, 5851.00, 5000
1, 6023.20, 5000
1, 6097.00, 5000
1, 6326.20, 5000
1, 5830.60, 5000
1, 6279.60, 5000
1, 6372.60, 5000
1, 6154.80, 5000
1, 6324.00, 5000
1, 6372.00, 5000
1, 5570.80, 5000
1, 5579.20, 5000
1, 5447.40, 5000
1, 5209.20, 5000
1, 5783.00, 5000
1, 5634.40, 5000
1, 5806.60, 5000
1, 5522.60, 8000
10, 21071.60, 8000
1, 6145.80, 8000
10, 19450.00, 8000
1, 5744.20, 8000
10, 19630.40, 8000
1, 5981.80, 8000
10, 20456.00, 8000
1, 5432.00, 8000
10, 19795.40, 8000
1, 5621.00, 8000
10, 19897.40, 8000
1, 5622.40, 8000
10, 19946.80, 8000
1, 5691.00, 8000
10, 19816.60, 8000
1, 5771.40, 8000
10, 19066.80, 8000
1, 5674.80, 8000
10, 19473.80, 8000
1, 5648.00, 8000
10, 19724.40, 8000
1, 6476.80, 8000
10, 19285.20, 8000
1, 5921.80, 8000
10, 18908.20, 8000
1, 6281.80, 8000
10, 19328.00, 8000
1, 5963.20, 8000
10, 18306.60, 8000
1, 5908.00, 8000
10, 17925.80, 8000
1, 5668.80, 8000
10, 21168.60, 8000
1, 6102.00, 8000
10, 18272.40, 8000
1, 6389.40, 8000
10, 21623.20, 8000
1, 5880.00, 8000
10, 18867.20, 8000
1, 5323.00, 8000
10, 19668.40, 8000
1, 6098.00, 8000
10, 18439.00, 8000
1, 5586.80, 8000
10, 18356.40, 8000
1, 6069.60, 8000
10, 17651.20, 8000
1, 6018.60, 8000
10, 18337.40, 8000
1, 6133.20, 8000
10, 18214.00, 8000
1, 5293.20, 8000
10, 19279.00, 8000
1, 5880.00, 8000
10, 17731.80, 8000
1, 5626.80, 8000
10, 20020.40, 8000
1, 5860.40, 8000
10, 19071.40, 8000
