PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
7, 21815.80, 20000
6, 18794.80, 20000
6, 19649.40, 20000
6, 19323.40, 20000
7, 21175.40, 20000
6, 18534.60, 20000
7, 19558.80, 20000
7, 21238.80, 20000
6, 19377.40, 20000
7, 21107.60, 20000
6, 19036.20, 20000
7, 22444.60, 20000
6, 19339.80, 20000
6, 17638.20, 20000
7, 21608.60, 20000
6, 18430.80, 5000
4, 14816.80, 5000
3, 13995.20, 5000
2, 9009.20, 5000
2, 9370.60, 5000
2, 9333.20, 5000
1, 6677.00, 5000
1, 6923.20, 5000
1, 6800.40, 5000
1, 6517.20, 5000
1, 6905.60, 5000
1, 6703.80, 5000
1, 6982.20, 5000
1, 6881.20, 5000
1, 7260.40, 5000
1, 6861.20, 5000
1, 7090.80, 5000
1, 6389.80, 5000
1, 6896.20, 5000
1, 7004.00, 5000
1, 7240.20, 5000
1, 6795.20, 5000
1, 6851.60, 5000
1, 6920.40, 5000
1, 6889.60, 5000
1, 6460.60, 5000
1, 7115.60, 5000
1, 6974.60, 5000
1, 6963.20, 5000
1, 6963.00, 5000
1, 7101.00, 5000
1, 6849.00, 5000
1, 6886.60, 5000
1, 6983.20, 5000
1, 6430.00, 5000
1, 6966.40, 5000
1, 7105.20, 5000
1, 6704.00, 5000
1, 6655.60, 5000
1, 7287.80, 5000
1, 7230.00, 5000
1, 6566.80, 5000
1, 6355.60, 5000
1, 7519.20, 5000
1, 7194.40, 5000
1, 7249.20, 5000
1, 7292.20, 5000
1, 6887.20, 5000
1, 7081.40, 5000
1, 6782.00, 5000
1, 6762.00, 5000
1, 7009.60, 5000
1, 7265.20, 5000
1, 7348.20, 5000
1, 6977.80, 5000
1, 7620.40, 5000
1, 6643.80, 5000
1, 6749.40, 5000
1, 7096.20, 5000
1, 7050.80, 5000
1, 6193.80, 8000
1, 6388.00, 8000
1, 6863.60, 8000
1, 6833.60, 8000
1, 7024.80, 8000
1, 6935.80, 8000
1, 6473.40, 8000
1, 7233.80, 8000
1, 6907.60, 8000
1, 7150.00, 8000
1, 6741.60, 8000
1, 6701.60, 8000
1, 7029.60, 8000
1, 6368.20, 8000
1, 6318.40, 8000
1, 6626.40, 8000
1, 6426.40, 8000
1, 6837.20, 8000
1, 6942.40, 8000
1, 7474.60, 8000
1, 7005.20, 8000
1, 6680.00, 8000
1, 7071.60, 8000
1, 6968.00, 8000
1, 6861.20, 8000
1, 6729.80, 8000
1, 6807.60, 8000
1, 6524.40, 8000
1, 6974.00, 8000
1, 6797.00, 8000
1, 7018.00, 8000
1, 6432.00, 8000
1, 6723.40, 8000
1, 7060.00, 8000
1, 6791.60, 8000
1, 7272.60, 8000
1, 7342.00, 8000
1, 6980.80, 8000
1, 6563.40, 8000
1, 6536.00, 8000
1, 6860.40, 8000
1, 7017.20, 8000
1, 7234.00, 8000
1, 6924.00, 8000
1, 6732.40, 8000
1, 7058.00, 8000
1, 7166.40, 8000
1, 6347.60, 8000
1, 6908.20, 8000
1, 7366.80, 8000
1, 6845.60, 8000
1, 6508.60, 8000
1, 6869.60, 8000
1, 6272.40, 8000
1, 6946.40, 8000
1, 7296.20, 8000
1, 7329.60, 8000
1, 7218.00, 8000
1, 7240.60, 8000
1, 6427.40, 8000
