PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
2, 10475.40, 10000
2, 11386.20, 10000
1, 6397.40, 10000
2, 10925.60, 10000
2, 11405.80, 10000
1, 6629.80, 10000
3, 14649.80, 10000
1, 7205.20, 10000
3, 14721.60, 10000
1, 7034.40, 10000
2, 10861.60, 20000
5, 19891.60, 20000
5, 19639.00, 20000
5, 20136.20, 20000
5, 20015.80, 20000
5, 19934.00, 20000
5, 19689.80, 20000
5, 19978.60, 20000
5, 19717.60, 20000
5, 19781.80, 20000
5, 19735.60, 20000
5, 19729.40, 20000
5, 19592.80, 20000
5, 19785.00, 20000
5, 18565.00, 20000
1, 6941.20, 20000
8, 24011.60, 20000
1, 6571.20, 20000
10, 26158.20, 20000
1, 6350.00, 20000
10, 24974.20, 20000
2, 11089.20, 20000
10, 26076.00, 20000
2, 10943.00, 20000
10, 26273.20, 20000
2, 11377.80, 20000
10, 25801.60, 20000
3, 14660.20, 20000
10, 25586.40, 20000
3, 14259.80, 20000
10, 26087.60, 20000
3, 14182.00, 20000
10, 25668.00, 20000
3, 14472.40, 20000
10, 26324.40, 20000
3, 14502.00, 20000
10, 26039.80, 20000
3, 14819.20, 20000
9, 23546.60, 20000
4, 15900.00, 20000
9, 25293.40, 20000
4, 15001.80, 20000
9, 22706.60, 20000
5, 19857.20, 20000
5, 19739.40, 20000
5, 19843.60, 20000
5, 19895.20, 20000
5, 19831.20, 20000
5, 19984.80, 20000
5, 19614.00, 20000
5, 19152.40, 20000
5, 19733.00, 20000
5, 19483.20, 20000
5, 19322.00, 20000
5, 19081.80, 20000
5, 19766.20, 20000
5, 19729.20, 20000
5, 19394.00, 20000
5, 19411.80, 20000
5, 18927.80, 20000
7, 22320.60, 5000
1, 6695.20, 5000
6, 21118.40, 5000
1, 6979.80, 5000
3, 14946.20, 5000
1, 6223.40, 5000
1, 6539.40, 5000
1, 6312.60, 5000
1, 6491.00, 5000
1, 7246.00, 5000
1, 7568.00, 5000
1, 6776.40, 5000
1, 6482.20, 5000
1, 5801.20, 5000
1, 6403.40, 5000
1, 6432.80, 5000
1, 6391.40, 5000
1, 7032.00, 5000
1, 7015.20, 5000
1, 7419.00, 5000
1, 7146.60, 5000
1, 6671.40, 5000
1, 6938.20, 5000
1, 7343.80, 5000
1, 6421.60, 5000
1, 6671.00, 5000
1, 7056.80, 5000
1, 7295.60, 5000
1, 6920.80, 5000
1, 7189.20, 5000
1, 6565.20, 5000
1, 6885.60, 5000
1, 7315.80, 5000
1, 6480.40, 5000
1, 7061.20, 5000
1, 6446.60, 5000
1, 6502.60, 5000
1, 6847.60, 5000
1, 6595.60, 5000
1, 6646.20, 5000
1, 6634.00, 5000
1, 6954.20, 5000
1, 6875.80, 5000
1, 6991.20, 5000
1, 6920.40, 5000
1, 6895.60, 5000
1, 7085.60, 5000
1, 6779.00, 5000
1, 6724.40, 5000
1, 7103.60, 5000
1, 6464.00, 5000
1, 6682.80, 5000
1, 6785.00, 5000
1, 6736.40, 5000
1, 6536.00, 5000
1, 7346.80, 5000
1, 6291.00, 5000
1, 6378.40, 5000
1, 6257.40, 5000
1, 7015.60, 5000
1, 7267.20, 8000
1, 6979.60, 8000
1, 6714.80, 8000
1, 6795.20, 8000
1, 6671.00, 8000
1, 7264.40, 8000
1, 6891.20, 8000
1, 6679.20, 8000
1, 7126.20, 8000
1, 7117.80, 8000
1, 7167.80, 8000
1, 7333.40, 8000
1, 6604.40, 8000
1, 6912.00, 8000
1, 5859.80, 8000
1, 6388.20, 8000
1, 7311.20, 8000
1, 6063.40, 8000
1, 6519.00, 8000
1, 6494.60, 8000
1, 6291.60, 8000
1, 6634.60, 8000
1, 6534.60, 8000
1, 6619.60, 8000
1, 7157.80, 8000
1, 7113.80, 8000
1, 6699.60, 8000
1, 7202.40, 8000
1, 6871.40, 8000
1, 7037.00, 8000
1, 7074.40, 8000
1, 6658.80, 8000
1, 6443.60, 8000
1, 6797.80, 8000
1, 6714.20, 8000
1, 6682.80, 8000
1, 6863.00, 8000
1, 6869.40, 8000
1, 6342.40, 8000
1, 6554.60, 8000
1, 6447.80, 8000
1, 6009.20, 8000
1, 6284.00, 8000
1, 6350.60, 8000
1, 6796.00, 8000
1, 6978.80, 8000
1, 6359.80, 8000
1, 7111.00, 8000
1, 7226.00, 8000
1, 6411.20, 8000
1, 6730.20, 8000
1, 6662.80, 8000
1, 6480.80, 8000
1, 7300.00, 8000
1, 5994.20, 8000
1, 6959.80, 8000
1, 7282.60, 8000
1, 6568.80, 8000
1, 6988.80, 8000
1, 7290.80, 8000
