PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 6846.20, 5000
1, 7071.60, 5000
1, 7053.80, 5000
1, 7110.60, 5000
1, 7340.60, 5000
1, 7263.80, 5000
1, 6781.20, 5000
1, 7423.00, 5000
1, 6919.20, 5000
1, 6242.60, 5000
1, 6454.00, 5000
1, 6971.80, 8000
10, 23004.20, 8000
1, 7138.00, 8000
10, 24251.80, 8000
1, 6997.60, 8000
10, 24587.00, 8000
1, 7177.40, 8000
10, 24658.00, 8000
1, 7321.60, 8000
10, 22526.00, 8000
1, 6504.40, 8000
10, 24051.80, 8000
1, 6564.40, 8000
10, 24595.60, 8000
1, 6635.00, 8000
10, 23791.80, 8000
1, 7119.80, 8000
10, 23479.00, 8000
1, 6677.20, 8000
10, 24163.20, 8000
1, 7317.40, 8000
10, 24142.40, 8000
1, 6811.60, 8000
10, 25061.20, 8000
1, 6319.00, 8000
10, 25261.40, 8000
1, 7194.20, 8000
10, 24649.40, 8000
1, 7084.20, 8000
10, 23302.20, 8000
1, 7331.60, 8000
10, 24385.40, 8000
1, 6807.00, 8000
10, 24950.00, 8000
1, 6601.40, 8000
10, 23401.40, 8000
1, 6936.20, 8000
10, 22967.60, 8000
1, 6907.00, 8000
10, 24298.20, 8000
1, 7167.40, 8000
10, 25080.40, 8000
1, 6632.20, 8000
10, 24038.40, 8000
1, 7123.00, 8000
10, 22513.40, 8000
1, 6098.80, 8000
10, 23632.60, 8000
1, 6590.20, 8000
10, 25057.80, 8000
1, 6915.20, 8000
10, 24563.60, 8000
1, 6889.60, 8000
10, 24681.80, 8000
1, 6844.20, 8000
10, 24611.40, 8000
1, 6637.20, 8000
10, 25281.60, 8000
1, 7227.60, 8000
10, 25624.40, 8000
