PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 7236.40, 5000
1, 6974.20, 5000
1, 7307.60, 5000
1, 6685.20, 5000
1, 6959.00, 5000
1, 6722.80, 5000
1, 7070.60, 5000
1, 6829.60, 5000
1, 7614.80, 5000
1, 7178.40, 5000
1, 6846.40, 5000
1, 6905.20, 8000
10, 25074.00, 8000
1, 7000.80, 8000
10, 23392.20, 8000
1, 6229.60, 8000
10, 23054.60, 8000
1, 7309.80, 8000
10, 23091.40, 8000
1, 7075.00, 8000
10, 24387.80, 8000
1, 7267.00, 8000
10, 22395.80, 8000
1, 6141.80, 8000
10, 23569.60, 8000
1, 6727.40, 8000
10, 23582.00, 8000
1, 6931.80, 8000
10, 24231.80, 8000
1, 6849.00, 8000
10, 23278.80, 8000
1, 7060.00, 8000
10, 25227.60, 8000
1, 6992.20, 8000
10, 24202.40, 8000
1, 7896.20, 8000
1, 7003.60, 8000
10, 22689.80, 8000
1, 6625.80, 8000
10, 23930.40, 8000
1, 7074.20, 8000
10, 23352.60, 8000
1, 6899.80, 8000
10, 23691.80, 8000
1, 6282.80, 8000
10, 21638.20, 8000
1, 6715.40, 8000
10, 23854.60, 8000
1, 6698.00, 8000
10, 21715.20, 8000
1, 7330.80, 8000
10, 22509.20, 8000
1, 6819.20, 8000
10, 22239.20, 8000
1, 6317.60, 8000
10, 23195.00, 8000
1, 6276.20, 8000
10, 25389.60, 8000
1, 6530.80, 8000
10, 24896.20, 8000
1, 6501.80, 8000
10, 24730.40, 8000
1, 6470.20, 8000
10, 24546.20, 8000
1, 6541.80, 8000
10, 24853.00, 8000
1, 6461.80, 8000
10, 25157.20, 8000
1, 6844.40, 8000
10, 23596.80, 8000
1, 7147.00, 8000
