PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
2, 10992.40, 10000
2, 11339.40, 10000
1, 7320.80, 10000
2, 11138.60, 10000
2, 11239.40, 10000
1, 6996.80, 10000
2, 11108.40, 10000
2, 11403.60, 10000
2, 11107.80, 10000
1, 6865.40, 10000
2, 11426.00, 10000
2, 11127.20, 10000
1, 6480.60, 10000
2, 10862.60, 10000
2, 11175.60, 10000
2, 11222.00, 10000
2, 10936.60, 10000
1, 6489.00, 10000
2, 10890.60, 10000
2, 11299.00, 10000
2, 11129.00, 10000
1, 6348.40, 10000
2, 10796.60, 10000
2, 10780.00, 10000
2, 11010.00, 20000
3, 14939.80, 20000
4, 16219.80, 20000
4, 17465.00, 20000
4, 17133.40, 20000
4, 17203.00, 20000
5, 18316.20, 20000
5, 19116.00, 20000
5, 18273.00, 20000
5, 19391.80, 20000
5, 16818.00, 20000
6, 21413.00, 20000
5, 17670.80, 20000
6, 19323.20, 20000
6, 17946.00, 20000
6, 20967.20, 20000
6, 19248.80, 20000
6, 20681.60, 20000
6, 21707.80, 20000
5, 20073.60, 20000
5, 19476.00, 20000
6, 21760.20, 20000
5, 19949.00, 20000
5, 19496.20, 20000
5, 19718.40, 20000
5, 19817.80, 20000
5, 19768.60, 20000
5, 20110.20, 20000
5, 20331.40, 20000
5, 20123.40, 20000
5, 19911.40, 20000
5, 19357.20, 20000
6, 21446.20, 20000
5, 20077.80, 20000
5, 19990.80, 20000
5, 19795.00, 20000
5, 20226.60, 20000
5, 20043.00, 20000
5, 20115.00, 20000
5, 19777.00, 20000
5, 20140.60, 20000
5, 19981.80, 20000
5, 20211.20, 20000
5, 19866.80, 20000
5, 19416.00, 20000
5, 19897.60, 20000
5, 19823.80, 20000
5, 19496.60, 20000
5, 19811.00, 20000
5, 19808.40, 20000
6, 21000.60, 20000
5, 18821.20, 20000
6, 20548.40, 20000
5, 19733.40, 20000
6, 20933.60, 20000
5, 19743.60, 20000
5, 19849.00, 20000
5, 19875.40, 20000
5, 19725.40, 20000
5, 19354.60, 20000
6, 21903.60, 5000
3, 13874.00, 5000
2, 10888.00, 5000
2, 10150.40, 5000
1, 6826.20, 5000
1, 6185.20, 5000
1, 7155.80, 5000
1, 6624.20, 5000
1, 6246.40, 5000
1, 6436.20, 5000
1, 6596.60, 5000
1, 6095.00, 5000
1, 6903.60, 5000
1, 6917.60, 5000
1, 6488.40, 5000
1, 6431.40, 5000
1, 6987.60, 5000
1, 6290.20, 5000
1, 5785.80, 5000
1, 6924.00, 5000
1, 6224.60, 5000
1, 6688.20, 5000
1, 6935.00, 5000
1, 6860.80, 5000
1, 6464.20, 5000
1, 6772.40, 5000
1, 7075.20, 5000
1, 6184.20, 5000
1, 6197.80, 5000
1, 6453.20, 5000
1, 6634.60, 5000
1, 6949.60, 5000
1, 6668.60, 5000
1, 6353.80, 5000
1, 5971.80, 5000
1, 6544.00, 5000
1, 6940.20, 5000
1, 6770.40, 5000
1, 7140.00, 5000
1, 6684.60, 5000
1, 6720.80, 5000
1, 6694.40, 5000
1, 6504.80, 5000
1, 6463.00, 5000
1, 7311.20, 5000
1, 6884.60, 5000
1, 6322.40, 5000
1, 5852.40, 5000
1, 6830.80, 5000
1, 6600.20, 5000
1, 7223.40, 5000
1, 6946.80, 5000
1, 7270.60, 5000
1, 7071.20, 5000
1, 6068.60, 5000
1, 6358.40, 5000
1, 7018.40, 5000
1, 6860.00, 5000
1, 6139.00, 5000
1, 6363.80, 5000
1, 7219.80, 8000
1, 7122.80, 8000
1, 6945.20, 8000
1, 6211.80, 8000
1, 6223.00, 8000
1, 7069.60, 8000
1, 6819.40, 8000
2, 10176.60, 8000
1, 6620.60, 8000
1, 6617.80, 8000
2, 10372.00, 8000
1, 6399.00, 8000
2, 10991.80, 8000
1, 6935.80, 8000
1, 6807.40, 8000
1, 7189.00, 8000
2, 11242.40, 8000
1, 6828.00, 8000
1, 7091.60, 8000
1, 6742.00, 8000
2, 11053.60, 8000
1, 6780.60, 8000
1, 6969.40, 8000
