PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 6520.40, 5000
1, 6686.20, 5000
1, 6905.00, 5000
1, 6854.60, 5000
1, 7208.00, 5000
1, 6221.00, 5000
1, 6448.40, 5000
1, 6879.00, 5000
1, 6686.40, 5000
1, 6628.00, 5000
1, 6640.00, 5000
1, 6711.80, 8000
1, 6076.60, 8000
1, 6011.60, 8000
1, 5807.20, 8000
1, 6372.00, 8000
1, 6683.40, 8000
1, 6611.80, 8000
1, 6185.20, 8000
1, 6140.20, 8000
1, 6234.00, 8000
1, 6678.20, 8000
1, 6269.20, 8000
1, 6964.60, 8000
1, 6383.80, 8000
1, 6600.80, 8000
1, 6321.40, 8000
1, 6589.40, 8000
1, 6628.00, 8000
1, 6841.40, 8000
1, 6393.20, 8000
1, 6576.20, 8000
1, 6891.20, 8000
1, 6713.20, 8000
1, 6806.80, 8000
1, 7184.80, 8000
1, 6676.80, 8000
1, 6797.00, 8000
1, 7020.80, 8000
1, 7066.40, 8000
1, 6908.00, 8000
1, 7016.60, 8000
1, 6611.80, 8000
1, 6898.80, 8000
1, 6901.20, 8000
1, 6952.80, 8000
1, 6181.40, 8000
1, 6616.20, 8000
1, 6549.60, 8000
1, 6963.40, 8000
1, 6433.20, 8000
1, 6620.40, 8000
1, 6909.80, 8000
1, 6642.40, 8000
1, 6694.60, 8000
1, 7026.40, 8000
1, 7097.20, 8000
1, 6860.20, 8000
1, 6959.00, 8000
1, 6275.00, 8000
1, 6715.20, 8000
1, 7005.00, 8000
1, 6878.40, 8000
1, 6408.80, 8000
1, 6426.60, 8000
1, 6810.80, 8000
1, 6248.20, 8000
1, 6568.80, 8000
1, 6379.80, 8000
1, 6409.40, 8000
1, 7063.60, 8000
