PREFETCH_COUNT,ARRIVAL_RATE,DESIRED_ARRIVAL_RATE
1, 7153.60, 5000
1, 6794.80, 5000
1, 6578.40, 5000
1, 6995.60, 5000
1, 7603.60, 5000
1, 6467.40, 5000
1, 6810.40, 5000
1, 6938.80, 5000
1, 7010.20, 5000
1, 6731.40, 5000
1, 6282.40, 5000
1, 6724.40, 8000
1, 5978.60, 8000
1, 6941.20, 8000
1, 6661.80, 8000
1, 7234.00, 8000
1, 6500.40, 8000
1, 6382.20, 8000
1, 6078.40, 8000
1, 6443.60, 8000
1, 7479.20, 8000
1, 6902.80, 8000
1, 6655.60, 8000
1, 6650.80, 8000
1, 6629.80, 8000
1, 6440.60, 8000
1, 6940.00, 8000
1, 7368.00, 8000
1, 6833.20, 8000
1, 6762.00, 8000
1, 6501.20, 8000
1, 6581.60, 8000
1, 6776.00, 8000
1, 7147.00, 8000
1, 7019.60, 8000
1, 6845.80, 8000
1, 6172.60, 8000
1, 7330.40, 8000
1, 6769.80, 8000
1, 7217.20, 8000
1, 7391.60, 8000
1, 6779.80, 8000
1, 6688.60, 8000
1, 6850.40, 8000
1, 6161.00, 8000
1, 7023.80, 8000
1, 6917.20, 8000
1, 7275.40, 8000
1, 7175.60, 8000
1, 6439.40, 8000
1, 6807.40, 8000
1, 6515.00, 8000
1, 6586.20, 8000
1, 6828.00, 8000
1, 6944.80, 8000
1, 6204.40, 8000
1, 6087.20, 8000
1, 5997.40, 8000
1, 6522.80, 8000
1, 6298.40, 8000
1, 6478.00, 8000
1, 6309.00, 8000
1, 6645.00, 8000
1, 6813.80, 8000
1, 6761.40, 8000
1, 6339.00, 8000
1, 6514.60, 8000
1, 6103.00, 8000
1, 6164.40, 8000
1, 6313.40, 8000
1, 7223.00, 8000
